nt	maxslice	maxecho	maxview	scandur	version
1860	1	0	210	3757200	6
Core a_rf a_th a_gx a_gy a_gz dabslice dabecho dabview dabmode rot rfphase recphase textra freq waveform rotmat...
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-24574	-24574	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-8192	-8192	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	29490	29490	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	22936	22936	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-27852	-27852	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	8192	8192	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	13106	13106	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-18022	-18022	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-27852	-27852	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-16382	-16382	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	16384	16384	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	4914	4914	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	14744	14744	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-19660	-19660	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	32766	32766	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-24574	-24574	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	4914	4914	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-9830	-9830	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-3276	-3276	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	24574	24574	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	8192	8192	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	13106	13106	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-26212	-26212	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	21298	21298	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	24574	24574	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	-16382	-16382	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
4	0	0	32766	0	32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	2412	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
1	32766	32766	0	0	32766	0	0	1	0	0	29490	29490	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
2	0	0	-32766	-0	-32766	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
0	0	0	32766	32766	32766	0	0	0	0	0	0	0	1192	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
3	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	1	32766	0	0	0	32766	0	0	0	32766	0	0	1
